Article_ID	WOS_ID	Year	Title	Authors	Total_Authors
169719	WOS:001052263200015	2023	Understanding Diversity in Undergraduate Learning of Cost-Benefiit Analysis	Yu, S	1
169749	WOS:001099086700001	2023	Study on the effects of the physical education program in Japanese university: Integrates sports and life skills development	Chen, YL	1
170058	WOS:001287385200002	2023	Introducing Assistive Technology (AT) to Pre-Service Teachers: Observations and Experiences	Zhang, ZC	1
170793	WOS:000618669500001	2023	Metrolingualism in online linguistic landscapes	Yao, XF	1
170843	WOS:000753507300001	2023	How to compare multiple intervention effects: Educational research using network meta-analysis	Ha, C	1
170891	WOS:000591744900001	2023	The (In)significance of Race in Singapore's Immigration Context: Accounts of Self-Differentiation by Academically Elite Students	Lu, LK	1
170914	WOS:001164812000020	2023	Emotional presence as a cognitive appraisal process in higher education: Scale development and validation	Tan, SE	1
171015	WOS:001045099600005	2023	What Has COVID-19 Taught Us: Advancing Chinese International Student-Related Research, Policies, and Practices Through Critical Race Perspectives	Yu, J	1
171177	WOS:001058859200001	2023	Validation of intercultural sensitivity and respect for diversity scale (RDS) in a Korean sample	Chang, S	1
171301	WOS:001012858800001	2023	Teaching beginner-level computational social science: interactive open education resources with learnr and shiny apps	Li, MY	1
171401	WOS:000937798300001	2023	Students' self-regulated learning strategies and science achievement: exploring the moderating effect of learners' emotional skills	Ha, C	1
171461	WOS:000638105500001	2023	Examine the associations between smartphone hookup application uses and sexual health and relationship outcomes among college students	Dai, MH	1
171567	WOS:000856090100001	2023	To be or not to be (in academia)? 'Inward calling' and 'academic hazards' in aspiring academics' career prospects in Australia	Le, AT	1
171797	WOS:000684084200001	2023	Does higher education expansion close the rural-urban gap in college enrolment in China? New evidence from a cross-provincial assessment	Zhao, K	1
171891	WOS:001004230200001	2023	Implementation of on-campus work-integrated learning activities in Vietnamese universities: 'don't rely on lecturers'	Ha, NTN	1
171913	WOS:000501078000001	2023	'Diaspora at home': class and politics in the navigation of Hong Kong students in Mainland China's Universities	Xu, CL	1
172298	WOS:000996132600006	2023	Chinese Students' Resilience in Making Post-Graduation Plans Under the US-China Geopolitical Tensions	Li, XJ	1
172309	WOS:000575778600001	2023	Working the hyphens in contemporary China: reconsidering researcher-participant relationship in an authoritarian state	Zhao, PF	1
172343	WOS:000854725000001	2023	Deep Learning Becomes a Reality when Emerging Technologies Meet Learning Design	Huang, WJ	1
172421	WOS:001156410800006	2023	Reversed Student Mobility: Canadian Exchange Students' Motivations for Studying in Mainland China	Yu, S	1
172432	WOS:001068442100001	2023	Interactions in an xMOOC: perspectives of learners who completed the course	Tang, HT	1
172666	WOS:000698911500001	2023	How parental factors influence children's literacy development: Inequity in education	Ha, C	1
172765	WOS:000638154800001	2023	Gender differences in stress levels among Southeast Asian American college students	Xiong, S	1
173283	WOS:000794302900001	2023	Political citizenship experiments: young people's quotidian politics and (a)political subjectivities in East Asian liberal arts universities	Cheng, YE	1
173422	WOS:000791640500001	2023	Relocating the education reform movement: how have universities in Taiwan experienced Neoliberalization?	Peng, MT	1
173761	WOS:001032138100004	2023	In lieu of flowers: An a/r/tographic journey of apology and forgiveness	Long, N	1
173975	WOS:001092487100001	2023	Decolonizing Technologies through Emergent Translanguaging Literature from the Margin: An English as a Foreign Language Writing Teacher's Poetic Autoethnography	Yang, SZ	1
174182	WOS:000849710500001	2023	Online interactive face-to-face learning in mathematics in engineering education	Jin, TJ	1
174396	WOS:000986751800001	2023	Exploring synergies between playwork as reflexive practice and constructivist grounded theory	Long, A	1
174667	WOS:000836890400001	2023	International education for the oppressed: A framework for international educators' value-based practice	Liu, W	1
174673	WOS:001146846700004	2023	Investigation into the Effectiveness of Using Problem-Based Learning in Teaching Communication Skills in English to Engineering Students	Lê, PTN	1
174820	WOS:001030773400003	2023	Dr. Charles M. Reigeluth: a True Scholar	Song, J	1
174978	WOS:001121142400001	2023	Changes in transnational degree programs in Chinese universities from 2003 to 2023	Huang, FT	1
175182	WOS:001128536700001	2023	Navigating the Australian labour market with employability capitals: strategies and agency of Chinese international graduates	Tang, M	1
175323	WOS:000848842400001	2023	Double closet, heteronormativity, and a gay academic living with HIV in China	Cui, L	1
175560	WOS:000799733000001	2023	Whiteness as world-class education?: Internationalization as depicted by Western international branch campuses in China	Xu, ZY	1
175614	WOS:000975627000001	2023	On the bifurcation behavior of a folded notebook page	Zhang, CG	1
175685	WOS:000906970400001	2023	Emotions, attributions, and identity change when teachers learn drama pedagogy for ELT	Ding, L	1
175743	WOS:001096643100001	2023	Discrimination against community college transfer students - Evidence from a labor market audit study	Zhu, ZR	1
176011	WOS:001183257000012	2023	Nurturing the Voice of Scholarship	Xu, JZ	1
176151	WOS:001017412700001	2023	Using Peerceptiv to support AI-based online writing assessment across the disciplines	Li, AW	1
177457	WOS:001206924300019	2024	Strengthening critical thinking through debriefing - experiential learning theory: A case study	Hu, ZJ	1
177586	WOS:001408324100002	2024	Utilizing Sustainable Planning and Technology for The Protection and Inheritance of Liaoning Province's Musical Intangible Cultural Heritage: A Case Study of Students' Learning and Community Engagement	Zhang, YN	1
178068	WOS:001244336700001	2024	Relocating from EFL to EMI: a case study on L2 learning motivation of English major students in a transnational university in China	Li, MY	1
178074	WOS:001273942700001	2024	Epistemic injustice and neo-racism: how Zhihu users portray 'Chinese doctoral supervisors' working in Western academia	Xu, CL	1
178394	WOS:001235481400001	2024	Exploring Students' Generative AI-Assisted Writing Processes: Perceptions and Experiences from Native and Nonnative English Speakers	Wang, CR	1
178401	WOS:001273195500001	2024	Enhancing doctoral learning through virtual communities of practice: an autoethnographic perspective	Huang, HC	1
178989	WOS:001262538900001	2024	Sustaining hybrid teaching as effective pedagogy at higher education institutions: Students' voices	Hu, ZJ	1
179136	WOS:001199932400001	2024	Interplay between actual and perceived weight on mental health among Canadian Indigenous post-secondary students	Chai, L	1
179300	WOS:001340001000008	2024	EFFECTIVENESS OF VIDEO-RECORDED PRESENTATIONS ON STUDENTS' PREPARATIONS IN LEGAL ENGLISH CLASSES	Lan, NTH	1
179772	WOS:000929407300002	2024	Preparing teachers for the changing future (2014-2018)	Liu, WC	1
179826	WOS:001390387200001	2024	Neither the bowl nor the bold: instrumental strategies, the ideological neoliberal state, and the diffusion of the US Tenure System in China	Lin, L	1
180015	WOS:001091988800001	2024	Improving student learning and performance through a continuous flipped anatomy teaching model	Xiao, JH	1
180624	WOS:001382340500001	2024	The important role of self in cross-cultural investigations of affective experiences with music	Tang, J	1
180632	WOS:001283754300001	2024	Chinese PhD candidates in British universities: Understanding the practices of international doctorate students	Lou, CYM	1
180894	WOS:001319436800001	2024	The coloniality of internationalization: towards a power-conscious framework for studying the experiences of international students in Western contexts	Yin, P	1
181007	WOS:001162106000001	2024	Tokenized but remaining: how do international academics make sense of their decision to remain in Japanese universities?	Chen, LL	1
181023	WOS:001282511900001	2024	Developing a reading proficiency scale for US college-level CSL courses: A complement to the ACTFL guidelines	Lin, J	1
181200	WOS:001229577800001	2024	The doubly vulnerable on the move: Educational situation of ethnic minority migrant children in urban China	Dong, YM	1
181234	WOS:001087552200002	2024	Exploring patron behavior in an academic library: A wi-fi-connection data analysis	Qu, M	1
181319	WOS:001131760200001	2024	Untangling Chinese characteristics: an examination of the China Discipline Evaluation with Chinese characteristics and what it implies	Zhou, YR	1
181662	WOS:001260105800001	2024	More haste, less speed? Relationship between response time and response accuracy in gamified online quizzes in an undergraduate engineering course	Liang, ZL	1
181829	WOS:000899806700001	2024	The influence of practice contexts on L2 learners' compliment responses: telecollaborative video-based practice versus face-to-face practice	Zhang, Y	1
181858	WOS:001226522700001	2024	The impact of high-immersion virtual reality on EFL learners' foreign language speaking anxiety: A mixed-method approach	Ding, MM	1
181879	WOS:001334795100025	2024	Social facilitation and inhibition with virtual characters	Zhu, R	1
181892	WOS:001209422500001	2024	Informing research on generative artificial intelligence from a language and literacy perspective: A meta-synthesis of studies in science education	Tang, KS	1
182380	WOS:001111659200001	2024	Changes in evidence-based practice self-efficacy among nursing students and the impact of clinical competencies: Longitudinal descriptive study	Song, C	1
182791	WOS:000993357200001	2024	Spatial repertoires and virtual communicative effectiveness: bilingual international students' use of polysemiotic explicitness strategies to preempt and resolve English as a lingua franca miscommunication	Liu, SY	1
183160	WOS:001068591100001	2024	The majority are left behind: the promotion of bilingual education 2030 policy in Taiwan and its potential to widen horizontal inequalities	Huang, YHI	1
183234	WOS:001078898500001	2024	A profile of core workplace skills in developing countries: utilizing PIAAC datasets	Xu, X	1
183428	WOS:001285142400002	2024	Metadiscourse in MOOC Video Lectures: Comparison with University Lectures and Disciplinary Variation	Yu, XL	1
183534	WOS:001386630100001	2024	Characterising Student Teachers' Noticing Habits in Technology-Enhanced Dialogic Reflection	Li, YN	1
183569	WOS:001158861100014	2024	Speaking proficiency and affective effects in EFL: Vlogging as a social media-integrated activity	Jin, S	1
183687	WOS:001238650900001	2024	The more, the better? A multivariate longitudinal study on L2 motivation and anxiety in EFL oral presentations	Wu, H	1
183741	WOS:000949180900001	2024	A positioning analysis of international graduate students' perspectives and practices of translanguaging at a Canadian higher education institution	Shi, WYZ	1
184119	WOS:001104566200001	2024	Motivations for English learning discontinuation among Jiangsu Senior High School students: A case study amidst China's new college entrance examination context	Zhu, K	1
184656	WOS:001224654800001	2024	Interactional Competence for professional communication in intercultural contexts: Epistemology, analytic framework and pedagogy	Dai, DW	1
184807	WOS:000890742100001	2024	I Don't Think It Can Solve Any Problems: Chinese International Students' Perceptions of Racial Justice Movements During COVID-19	Yu, J	1
185262	WOS:001200243000001	2024	Taming the Dragon of SRL in a translanguaging-oriented classroom writing ecology: An L2 creative writing Teacher's poetic autoethnographic case study	Yang, SZ	1
185389	WOS:001230482300001	2024	Third space professionals and undergraduate teaching - A comparative study in China, the United Kingdom and Canada	Feng, KY	1
185601	WOS:001309264800001	2024	Localizing human resource development through higher education: local education clusters involving universities and regional stakeholders in China	Cao, L	1
185626	WOS:001319236300001	2024	Emerging engineering scholars' stance in citations	Zhang, GG	1
185659	WOS:001068002900001	2024	The susceptible-infected-recovered model as a tool to motivate and teach differential equations: an analytic approach	Kang, MC	1
185728	WOS:001402818800006	2024	The Effects of Course Modality on Student Satisfaction and Academic Outcomes at a Liberal Arts College During the COVID- 19 Pandemic	Dong, SH	1
185816	WOS:001156670500001	2024	Zero-knowledge proofs in education: a pathway to disability inclusion and equitable learning opportunities	Xu, X	1
185819	WOS:000980267000001	2024	Music education undergraduates' construction of music teacher role-identity	Long, CC	1
185903	WOS:001302318400001	2024	Higher education regionalization in East and Southeast Asia: between decolonization, recolonization, and self-colonization	Zhang, Y	1
186015	WOS:001394267300006	2024	What (De)Motivates Adult Online Learners to Learn English?	Song, MY	1
186257	WOS:001285712700002	2024	Navigating Traditions and Global Influences: The Evolution and Impact of International Higher Education in Asia	Huang, FT	1
186280	WOS:001331787500001	2024	Title Conversational Learning in the Age of ChatGPT	Long, F	1
186449	WOS:001056244300001	2024	Micro-processes of knowledge sharing in higher education: international students as a source	Luo, YX	1
186450	WOS:000994769700001	2024	The profiles of Chinese university students' learning experience in flipped classrooms: combining the self-reported and process data	Han, FF	1
187098	WOS:001246234600005	2024	Evaluating the impact of cloud e-learning in higher education: An empirical investigation	Wang, LYK	1
187192	WOS:001137022700001	2024	Structural change and the governance of Indigenous schooling in Australia: What's the problem represented to be?	Zhang, LW	1
187266	WOS:001159629500002	2024	Virtual reality tools to support music students to cope with anxiety and overcome stress	Yang, PF	1
187376	WOS:001229055100001	2024	Declined quality? A poststructural policy analysis of the 'quality problem' in Taiwanese higher education	Xu, RH	1
187475	WOS:000920290800001	2024	Unraveling the Myth of Western Supremacy: A Critical Discourse Analysis of US News Reporting on International Student Migration From China	Yin, P	1
187523	WOS:001301267000001	2024	Affording pragmatics-focused training for language teachers: The case of L2 Mandarin Chinese	Yang, L	1
187765	WOS:001164112700001	2024	Reactive Management of University Reputation During the COVID Crisis: Governance and the Control of Public Narratives in Chinese Higher Education	Sun, Z	1
187867	WOS:001162193100001	2024	Navigating Barriers and Mentoring Support: The Career Goals of Women Doctoral Students in Chemistry	Zhang, QY	1
187909	WOS:001380912700001	2024	Human capital and socialism builders: a happy marriage? Analysing the construction of 'high-level talent' in Chinese higher education policy	Bian, ZY	1
188202	WOS:001309257300006	2024	Factors affecting Chinese undergraduate medical students' behavioural intention and actual use of intelligent tutoring systems	Han, FF	1
188237	WOS:001090210600001	2024	Reimagining China-US university relations: a global 'ecosystem' perspective	Zha, Q	1
188306	WOS:000840550000001	2024	Social empathy: how social work educators perceive and intend to engage in social justice	Peng, LJ	1
188482	WOS:001189403700001	2024	How UK universities approach sustainability: A timely review	Zhou, RH	1
188609	WOS:001298012600001	2024	Non-native English-speaking (NNES) students' English academic writing experiences in higher education: A meta-ethnographic qualitative synthesis	Li, MY	1
188688	WOS:000998948400001	2024	Relationship between team learning profiles and outcomes in team project-based learning: a cluster analysis	You, JW	1
188706	WOS:001202142100001	2024	Can instruction in consumer choice theory in introduction to microeconomics benefit student learning in upper-level economics courses? The example of public finance	Lin, TC	1
188710	WOS:001331112100001	2024	Cognitive and sociocultural dynamics of self-regulated use of machine translation and generative AI tools in academic EFL writing	Wang, YJ	1
188862	WOS:001272186800001	2024	The psycho-social implications of institutional hierarchy: an exploratory study into Chinese doctoral graduates' engagement in career planning for non-academic employment	Qi, SG	1
188964	WOS:001280398600001	2024	Leading program curriculum reform: reflections on challenges and successes	Yang, HH	1
189054	WOS:001271379300001	2024	The internationalisation of higher education in linguistic educationscapes in Thailand	Pan, ZY	1
189267	WOS:001089742400001	2024	Seasoned scholars' perspectives on the core competencies, programs, research, and future directions of the field of instructional design and technology	An, YJ	1
189306	WOS:001268911700001	2024	Discourse differences between international teaching assistants and university registers: a quantitative corpus approach	Chang, HS	1
189579	WOS:001211151200005	2024	Making Small Talk: Support for Chinese Graduate Students	Xu, H	1
189676	WOS:001291343200001	2024	Refining the narrative: An autoethnographic insight into academic identity construction and development in a Chinese doctoral student's journey in the United States	Lu, XL	1
189792	WOS:001308786500001	2024	Second language writing anxiety and ChatGPT adoption as an automated writing evaluation tool	Liu, ZF	1
189970	WOS:001279453800001	2024	Recognizing and Responding to the Untold Stories: How COVID-19 Affected Community College Students' Decision to Withdraw	Huang, PY	1
190004	WOS:001194342400001	2024	A framework for infrastructuring sustainable innovations in education	Chen, BD	1
190124	WOS:001195593200007	2024	Improving College Choice in Centralized Admissions: Experimental Evidence on the Importance of Precise Predictions	Ye, XY	1
190379	WOS:000798901000001	2024	Making the invisible visible: Young Chinese heritage language learners' reading process through retrospective miscue analysis	Liu, XM	1
190387	WOS:001307163800001	2024	Exploring instructors' cultural presence in online course design and delivery	Ren, XY	1
190420	WOS:001106074000001	2024	Emotions are what will draw people in: A study of critical affective literacy through digital storytelling	Jiang, JL	1
190421	WOS:000667065500001	2024	Chinese international graduate students at Canadian universities: language barriers, cultural identities and perceived problems of engagement	Xiao, M	1
190467	WOS:001324133300001	2024	Bowling Alone?: Asian American Multilingual Learners' Access to Four-Year Colleges	Jiang, L	1
190561	WOS:001261452800001	2024	Desire to Find Causal Relations: Response to Robinson and Wainer's (2023) Reflection on the Field-It's Just an Observation	Ding, CDY	1
190598	WOS:000988199000001	2024	Practical and theoretical considerations as a researcher-teacher: reflections on a bidialectal programme involving Singlish in a secondary school	Lu, L	1
190601	WOS:000982731600001	2024	Examining the role of sense of belonging and formative assessment in reducing the negative impact of learning anxiety in mathematics	Wang, YH	1
190845	WOS:000982809200001	2024	The role of effort in understanding academic achievements: empirical evidence from China	Jin, X	1
190953	WOS:001359859800001	2024	Infusing Taoist Principles into Early Literacy Professional Learning	Zhang, CY	1
191003	WOS:000742254600001	2024	Designing and delivering MOOCs to motivate participants for self-directed learning	Zhu, MN	1
191019	WOS:001281792000001	2024	Perspectives of international teaching assistants on working in music disciplines in American higher education	Tian, SY	1
191061	WOS:001357328200001	2024	The Bidirectionality of Pragmatic Transfer in Chinese English Language Learners' Compliment Responses: The Effects of Second Language Proficiency	Zhang, Y	1
191436	WOS:001058232000001	2024	Academic work from the perspectives of aspiring academics: a study of doctoral candidates and recent graduates	Le, AT	1
191484	WOS:001300329900001	2024	Patriotic education in China and students' affective responses	Li, WF	1
191537	WOS:001279819200001	2024	Calculation of the Characteristic X-ray Lines with Slater's Rules for a Better Understanding of Quantum Transition and Moseley's Law	Zhou, RF	1
191691	WOS:001171604800002	2024	Enhancing language skills and student engagement: investigating the impact of Quizlet in teaching Chinese as a foreign language	Ma, XH	1
191700	WOS:001090203200001	2024	Translating Authentic Selves into Authentic Applications: Private College Consulting and Selective College Admissions	Huang, TJ	1
191798	WOS:001214955100007	2024	Urban political economy of elite education: international programs in Chinese elite public high schools	Liu, SN	1
191813	WOS:001319927900001	2024	Silence in the classroom: unraveling the cultural dynamics affecting participation and critical thinking in Malaysian and Vietnamese engineering education	Le, HV	1
191889	WOS:001208972300001	2024	A Qualitative Analysis of the Experiences of International Students in an Overseas Short-Term STEM Program	Qu, YX	1
192004	WOS:001312799300009	2024	Academic Bullying as a Racialized Phenomenon in STEM Higher Education: Centering the Experiences of Asian International Doctoral Students	Wang, PW	1
192084	WOS:000894480800001	2024	Internal migration and students' bullying experience: the case of China from the Program for International Student Assessment 2018	Mao, XY	1
192089	WOS:001174728000009	2024	Mathematical Symbols in Academic Writing: The Case of Incorporating Mathematical Ideals in Academic Writing for Education Researchers	Li, L	1
192356	WOS:001201177600001	2024	Middling mobility and emerging cultural capital: a positional competition perspective on Chinese students studying in South Korea	Wei, RX	1
192375	WOS:001194646900001	2024	Analyzing changes in college students' career decisions: using LCGA	Hong, S	1
192535	WOS:001157567100001	2024	Scaffolding comprehension with reading while listening and the role of reading speed and text complexity	Hui, BS	1
192989	WOS:001241334100001	2024	Chinese international students' perspectives on Asian Americans in the US racial hierarchy	Yu, J	1
193315	WOS:000913530200001	2024	'It is the easiest thing to do': university students' perspectives on the role of lecture recording in promoting inclusive education in the UK	Wang, YC	1
193380	WOS:001068190400001	2024	Multimodal Data Fusion to Detect Preknowledge Test-Taking Behavior Using Machine Learning	Man, KW	1
193457	WOS:000864826200001	2024	Promoting accessibility of assessment criteria: shifting from a product- to a process- and future-oriented approach	Zhao, HH	1
193517	WOS:001132424900001	2024	Centralised and decentralised systems: which one is better for teaching quality assurance?	Liu, W	1
194031	WOS:001230009000001	2024	Classroom Learning Environment and Action Research in a Science Methods Course for Preservice Elementary Teachers	Long, CS	1
194126	WOS:001217016400001	2024	Bridging universities and the world: a cross-national analysis of countries' participation in the UNITWIN/UNESCO Chairs Programme, 1992-2020	Song, J	1
194287	WOS:001363683800001	2024	Validating the impact of gamified technology-enhanced learning environments on motivation and academic performance: enhancing TELEs with digital badges	Luo, JJ	1
194463	WOS:001296406200001	2024	Advancing Internationalization in the Formal Curriculum: Content Integration and Inclusive Design	Liang, SY	1
194491	WOS:001459882800003	2024	Cost-Saving for Low-Income Students? Is Dual Enrollment Related to College Students' Scholarships and Grants?	Hu, XD	1
194665	WOS:001299585600001	2024	Navigating power dynamics in elite interviews	Niu, HD	1
194692	WOS:001022787800001	2024	Challenges and developments in university research in Cambodia: a case study of two universities	Heng, KM	1
194703	WOS:000894953300001	2024	Keeping a low profile and queering Chinese academia: gay academics' strategies for conducting queer research in China	Cui, L	1
194751	WOS:001142738400003	2024	What are we missing in teaching the Luria-Delbruck experiment?	Zheng, Q	1
194801	WOS:001322333000001	2024	Toward trans*-assemblage thinking: becoming a trans*national scholar through posthuman autoethnography	Su, PR	1
194820	WOS:001263684900001	2024	Introduction to causal graphs for education researchers	Feng, Y	1
195188	WOS:001048219500001	2024	A Cultural Communication Perspective on Hispanic Students' College Experiences	Chang, YR	1
195391	WOS:001382100200001	2024	Experience, context, and conflict in language teacher cognition: narratives of a novice L2 writing teacher	Li, MY	1
195554	WOS:001238091000001	2024	Mapping Motivation Cost in Physical Education: Validating a Psychometric Instrument	Zhang, T	1
195566	WOS:001088416600001	2024	The cognitive basis of thematic analysis	Liu, W	1
195570	WOS:001307279300003	2024	China as a Destination for International Students: A Pull and Repel Factors Analysis in the Post-COVID-19 Era	Liu, W	1
195602	WOS:001254084800007	2024	Hopes, dreams and regrets: Exploring the power of metaphoric imagery	Chen, HP	1
195636	WOS:001063067800001	2024	Epidemic modeling using differential equations with implementation in R	Kong, L	1
195710	WOS:001372962700001	2024	Cross-Cultural Validation of the Mathematics Construct and Attribute Profiles: A Differential Item Functioning Approach	Chen, YH	1
195740	WOS:001262829600001	2024	Emotional Landscape of Translingualism: Multilingual International Students Navigating Shame Through Translingual Digital Stories	Jiang, JL	1
195754	WOS:000936285400001	2024	How Has the Post-9/11 GI Bill Affected Veteran Students' College Loans? A Longitudinal Analysis of NPSAS Using Propensity Score Weighting	Zhang, L	1
195832	WOS:001317323400001	2024	A spirit of service in liberal arts education: the legacy from China's former Christian universities and the influence of contrasting social contexts	Mou, LP	1
195993	WOS:001235411500001	2024	(Trans)formation of student teachers' professional identity through problem-based learning in Korea	Han, I	1
196148	WOS:001386273500001	2024	Revisiting Electronegativity and Electronegativity Scales	Lang, PF	1
196172	WOS:001108260900001	2024	Internal migration, stepping into the academic field, and talking to Pierre Bourdieu: a critical autoethnography	Yang, LN	1
196731	WOS:001158617900001	2024	Extending the covariation framework: Connecting covariational reasoning to students' interpretation of rate of change	Yu, FK	1
197113	WOS:001176767100001	2024	Enhancing language learning with Blackboard: A study of Chinese postgraduate students in the UK	Yin, TJ	1
197146	WOS:001232784800001	2024	Make Lectures Match How We Learn: The Nonlinear Teaching Approach to Economics	Zhou, P	1
197633	WOS:001274134500003	2024	Images of Childhood and Children in Early Photobooks: Capturing Reality and Expectations	Dang, QY	1
197782	WOS:001225043300001	2024	University Spaces through a Gendered Lens: A Photographic Autoethnography	Peng, SHL	1
197839	WOS:001369096100001	2024	A decade of advancing development, diversity, engagement, and excellence in STEM education	Li, YP	1
199994	WOS:A1994ND43900007	1994	PROBLEM-BASED LEARNING WITH DATABASE-SYSTEMS	MA, J	1
203142	WOS:A1997YE50800003	1997	A vision-guided autonomous vehicle: An alternative micromouse competition	Chen, N	1
203331	WOS:000074305600003	1997	Effects of learners' language backgrounds and computer graphics display strategies in a hypermedia learning environment	Chen, LL	1
204535	WOS:000077677300006	1998	Monetary reward versus the national ideological agenda: career choice among Chinese university students	Bai, L	1
204689	WOS:000075033600017	1998	Vietnamese American college students' knowledge and attitudes toward HIV/AIDS	Yi, JK	1
204697	WOS:000072981000006	1998	Effects of language background on the learning of Chinese characters among foreign language students	Ke, CR	1
205051	WOS:000077001300005	1998	Educational and career expectations of Chinese-American college students	Liu, RW	1
205416	WOS:000166891200005	1999	Test anxiety, perceived test difficulty, and test performance: Temporal patterns of their effects	Hong, E	1
205595	WOS:000084413300011	1999	Learning physiology through service	Tong, EY	1
205645	WOS:000082213000005	1999	Preparedness to teach: A comparison between consecutive and concurrent education students	Li, XB	1
205744	WOS:000083475000004	1999	Meta-analysis of the relationship between anxiety toward mathematics and achievement in mathematics	Ma, X	1
206200	WOS:000081667600002	1999	East-West difference in views on creativity: Is Howard Gardner correct? Yes, and no	Cheng, SK	1
206209	WOS:000081398900005	1999	Does racial diversity matter?: The educational impact of a racially diverse undergraduate population	Chang, MJ	1
206664	WOS:000086322700004	2000	Tensions between the global and the local: A comparative illustration of the reorganisation of China's higher education in the 1950s and 1990s	Yang, R	1
206778	WOS:000167807200004	2000	Preservice teachers literacy methods consider issues of in a course diversity	Xu, SH	1
206953	WOS:000085015600005	2000	Similarities and differences: Measuring diversity and selecting peers in higher education	Lang, DW	1
206978	WOS:000087500700004	2000	Toward a transformed approach to prevention: Breaking the link between masculinity and violence	Hong, LL	1
207272	WOS:000171812500006	2000	The relationship of high school characteristics to the selection of undergraduate students for admission to the University of California-Berkeley	Chang, MJ	1
207301	WOS:000088594200005	2000	Visions of K-12 foreign language teacher recruitment in higher education	Long, SS	1
207526	WOS:000084270400003	2000	Improving campus racial dynamics: A balancing act among competing interests	Chang, MJ	1
207929	WOS:000168347700004	2001	The distinction between key ideas in teaching school physics and key ideas in the discipline of physics	Deng, ZY	1
207940	WOS:000171753200005	2001	Negative consequences of alcohol use among college students: Victims or victimizers?	Yu, J	1
208018	WOS:000172194300002	2001	Multimedia in the art curriculum: Crossing boundaries	Long, S	1
208071	WOS:000166389900009	2001	Participation in advanced mathematics: Do expectation and influence of students, peers, teachers, and parents matter?	Ma, X	1
208247	WOS:000167658300008	2001	Curriculum development in microelectromechanical systems in mechanical engineering	Lin, LW	1
208745	WOS:000167180100001	2001	Is it more than about getting along? The broader educational relevance of reducing students' racial biases	Chang, MJ	1
209772	WOS:000173250700005	2002	Cultural differences in psychological distress in Asian and Caucasian American college students: Examining the role of cognitive and affective concomitants	Chang, EC	1
209831	WOS:000176396100015	2002	A new undergraduate semiconductor manufacturing option in the chemical engineering curriculum	Chang, JP	1
210270	WOS:000179446400006	2002	Teaching and learning the hows and whys of real-time digital signal processing	Gan, WS	1
210387	WOS:000176165200006	2002	An epidemic of contact dermatitis at the University of Hawaii Manoa	Ning, L	1
210707	WOS:000188222000004	2003	The most frequently used spoken American English idioms: A corpus analysis and its implications	Liu, DL	1
210968	WOS:000182746900004	2003	Motivational orientations and selected learner variables of East Asian language learners in the United States	Yang, JSR	1
211268	WOS:000183916900009	2003	A comparison of written Chinese achievement among heritage learners in homogeneous and heterogeneous groups	Shen, HH	1
211276	WOS:000180763800002	2003	Dissonance detected by cluster analysis of responses to the approaches and study skills inventory for students	Long, WF	1
211319	WOS:000182148800003	2003	Fine brush and freehand: The vocabulary-learning art of two successful Chinese EFL learners	Gu, PY	1
211415	WOS:000180547100002	2003	Using commonly available software for bootstrapping in both substantive and measurement analyses	Fan, XT	1
211496	WOS:000183916900006	2003	Spanish in the community: Students reflect on Hispanic cultures in the United States	Long, DR	1
211708	WOS:000189151600004	2003	Uncovering the provisos behind flexible learning	Chen, DT	1
211897	WOS:000186663300012	2003	Chinese higher education enters a new era	Duan, XR	1
212255	WOS:000221313200011	2004	An automated feedback system for computer organization projects	Chen, PM	1
212257	WOS:000220397200005	2004	Openness and reform as dynamics for development: A case study of internationalisation at South China University of Technology	Yang, R	1
212271	WOS:000220507900021	2004	Integrating novel examples into thermodynamics courses	Wu, JZ	1
212281	WOS:000224135100002	2004	Bringing games into the classroom in teaching quality control	Wang, GG	1
212923	WOS:000223907000007	2004	Design and successful implementation of an NSF research experiences for undergraduates site in semiconductor manufacturing	Qu, ZH	1
212958	WOS:000222973100003	2004	Transborder tourism, borderless classroom: Reflections on a Hawaii-Singapore experience	Chang, TC	1
213312	WOS:000222815400006	2004	Pedagogical strategies to increase pre-service teachers' confidence in computer learning	Chen, LL	1
