Article_ID	WOS_ID	Year	Title	Authors	Addresses	Affiliations
94090	WOS:000454021200003	2018	Construction and Practice of SPOC Teaching Mode based on MOOC	Kang, Z; He, L	[Kang, Zhe] Beijing Foreign Studies Univ, Informat Technol Ctr, Beijing 100089, Peoples R China; [He, Le] Univ Quebec Trois Rivieres, Trois Rivieres, PQ, Canada	Beijing Foreign Studies University; University of Quebec; University of Quebec Trois Rivieres
94274	WOS:000454523700035	2018	The Influence of the Internet Sports Information on College Physical Education	Liu, Y; Liu, YL	[Liu, Yi] Hubei Univ, Coll Phys Educ, Wuhan 430062, Hubei, Peoples R China; [Liu, Yuanlong] Western Michigan Univ, 1903 W Michigan Ave, Kalamazoo, MI 49008 USA	Hubei University; Western Michigan University
94476	WOS:000431672000002	2018	A framework for integrating the history of mathematics into teaching in Shanghai	Wang, K; Wang, XQ; Li, YP; Rugh, MS	[Wang, Ke; Li, Yeping; Rugh, Michael S.] Texas A&M Univ, Dept Teaching Learning & Culture, College Stn, TX 77840 USA; [Wang, Xiao-qin] East China Normal Univ, Sch Teacher Educ, Shanghai, Peoples R China	Texas A&M University System; Texas A&M University College Station; East China Normal University
94888	WOS:000424333000005	2018	A tale of two communication tools: Discussion-forum and mobile instant-messaging apps in collaborative learning	Sun, Z; Lin, CH; Wu, MH; Zhou, JS; Luo, LM	[Sun, Zhong] Capital Normal Univ, Beijing, Peoples R China; [Lin, Chin-Hsi] Michigan State Univ, E Lansing, MI 48824 USA; [Wu, Minhua; Luo, Liming] Capital Normal Univ, Coll Informat Engn, 56 North Rd West 3rd Ring, Beijing, Peoples R China; [Zhou, Jianshe] Capital Normal Univ, Beijing Adv Innovat Ctr Imaging Technol, Beijing, Peoples R China	Capital Normal University; Michigan State University; Capital Normal University; Capital Normal University
95247	WOS:000444147700010	2018	Examining creativity through a virtual reality support system	Yang, XZ; Lin, L; Cheng, PY; Yang, X; Ren, YQ; Huang, YM	[Yang, Xiaozhe; Ren, Youqun] East China Normal Univ, Inst Curriculum & Instruct, Fac Educ, Shanghai, Peoples R China; [Lin, Lin; Yang, Xue] Univ North Texas, Dept Learning Technol, 3940 North Elm St,DP G150, Denton, TX 76207 USA; [Cheng, Pei-Yu; Huang, Yueh-Min] Natl Cheng Kung Univ, Dept Engn Sci, Tainan, Taiwan	East China Normal University; University of North Texas System; University of North Texas Denton; National Cheng Kung University
95393	WOS:000429760900005	2018	Do migrant students affect local students' academic achievements in urban China?	Wang, HN; Cheng, ZM; Smyth, R	[Wang, Haining] Shandong Univ, Ctr Econ Res, Jinan 250100, Shandong, Peoples R China; [Cheng, Zhiming] Macquarie Univ, Dept Mkt & Management, N Ryde, NSW 2109, Australia; [Cheng, Zhiming] Macquarie Univ, Ctr Hlth Econ, N Ryde, NSW 2109, Australia; [Cheng, Zhiming] Univ New South Wales, Social Policy Res Ctr, Sydney, NSW 2052, Australia; [Smyth, Russell] Monash Univ, Monash Business Sch, Dept Econ, Clayton, Vic 3800, Australia	Shandong University; Macquarie University; Macquarie University; University of New South Wales Sydney; Monash University
95688	WOS:000419882300005	2018	Small group discussion as a key component in online assessment training for enhanced student learning in web-based peer assessment	Liu, XY; Li, L; Zhang, ZH	[Liu, Xiongyi] Cleveland State Univ, Dept Curriculum & Fdn, Cleveland, OH 44115 USA; [Li, Lan] Bowling Green State Univ, Sch Teaching & Learning, Bowling Green, OH 43403 USA; [Zhang, Zhihong] Ningbo Radio & TV Univ, Off Acad Affairs, Ningbo, Zhejiang, Peoples R China	University System of Ohio; Cleveland State University; University System of Ohio; Bowling Green State University
96145	WOS:000430865800004	2018	Exploring organisational learning in universities' responses to a quality assurance reform: experiences from Ontario, Canada	Liu, Q; Liu, L	[Liu, Qin] Univ Toronto, Ontario Inst Studies Educ, Toronto, ON, Canada; [Liu, Li] Shanghai Jiao Tong Univ, Grad Sch Educ, Shanghai, Peoples R China	University of Toronto; University Health Network Toronto; Shanghai Jiao Tong University
96470	WOS:000431065200007	2018	Building world class universities in China: exploring faculty's perceptions, interpretations of and struggles with global forces in higher education	Kim, DB; Song, QR; Liu, J; Liu, QQ; Grimm, A	[Kim, Dongbin; Grimm, Adam] Michigan State Univ, HALE, E Lansing, MI 48824 USA; [Song, Quirong; Liu, Qingqin] Nankai Univ, Inst Higher Educ, Tianjin, Peoples R China; [Liu, Ji] Columbia Univ, Comparat & Int Educ, New York, NY USA	Michigan State University; Nankai University; Columbia University
96758	WOS:000447600300004	2018	Taking Needs into Deeds: Application of Needs Analysis in Undergraduate EAP Course Design	Du, JY; Shi, J	[Du, Jianying] Huazhong Univ Sci & Technol, Sch Foreign Languages, Wuhan, Hubei, Peoples R China; [Shi, Jie] Univ Electrocommun, Chofu, Tokyo, Japan	Huazhong University of Science & Technology; University of Electro-Communications - Japan
96854	WOS:000451985800003	2018	Exploring a curriculum app and a social communication app for EFL learning	Zou, B; Li, H; Li, JY	[Zou, Bin] Xian Jiaotong Liverpool Univ, Language Ctr, Suzhou, Peoples R China; [Li, Hui] Shandong Liming Polytech Vocat Coll, Jinan, Shandong, Peoples R China; [Li, Jiaying] Univ Durham, Durham, England	Xi'an Jiaotong-Liverpool University; Durham University
97361	WOS:000451593300018	2018	Chinese authorial identity: a model for scoring the Student Authorship Questionnaire	Ballantine, J; Guo, X; Larres, P; Yu, M	[Ballantine, Joan] Ulster Univ, Sch Business, Dept Accounting, Room 03C23,Jordanstown Campus,Shore Rd, Newtownabbey BT37 0QB, Antrim, North Ireland; [Guo, Xin] Univ West Scotland, Sch Business & Enterprise, Hamilton, Scotland; [Larres, Patricia] Queens Univ, Sch Management, Belfast, Antrim, North Ireland; [Yu, Miao] Beijing Union Univ, Coll Business, Beijing, Peoples R China	Ulster University; Queens University Belfast; Beijing Union University
97562	WOS:000454268900073	2018	The Research about Application of Computer Network Aided Instruction in Japanese Teaching Reform	Wu, LX; Wang, YN; Shan, ZH	[Wu, Lixia] Changzhou Univ, Changzhou 21310, Peoples R China; [Wang, Yanan] Waseda Univ, Tokyo 1690051, Japan; [Shan, Zhenhong] China Elect Syst Engn Fourth Construct Co Ltd, Shijiazhuang 050051, Hebei, Peoples R China	Changzhou University; Waseda University
97803	WOS:000439195500011	2018	International faculty in China: case studies of four leading universities in Shanghai	Wu, X; Huang, FT	[Wu, Xian] Shanghai Jiao Tong Univ, Grad Sch Educ, Shanghai, Peoples R China; [Huang, Futao] Hiroshima Univ, Res Inst Higher Educ, Hiroshima, Japan	Shanghai Jiao Tong University; Hiroshima University
97865	WOS:000436211200026	2018	Mobile Augmented Reality Assisted Chemical Education: Insights from Elements 4D	Yang, SX; Mei, B; Yue, XY	[Yang, Shuxia; Mei, Bing] Henan Univ, 85 Minglun St, Kaifeng 475001, Peoples R China; [Mei, Bing; Yue, Xiaoyu] Univ Auckland, 20 Symonds St, Auckland 1010, New Zealand	Henan University; University of Auckland
97970	WOS:000425698900011	2018	Group trust, communication media, and interactivity: toward an integrated model of online collaborative learning	Du, JX; Wang, C; Zhou, MM; Xu, JZ; Fan, XT; Lei, SS	[Du, Jianxia] East China Normal Univ, Fac Educ, Shanghai, Peoples R China; [Wang, Chuang] Univ North Carolina Charlotte, Coll Educ, Charlotte, NC USA; [Zhou, Mingming; Fan, Xitao; Lei, Saosan] Univ Macau, Fac Educ, Ave Univ, Taipa, Macau, Peoples R China; [Xu, Jianzhong] Mississippi State Univ, Dept Leadership & Fdn, Starkville, MI USA	East China Normal University; University of North Carolina; University of North Carolina Charlotte; University of Macau; Mississippi State University
98001	WOS:000437339800008	2018	Assessing college critical thinking: preliminary results from the Chinese HEIghten® Critical Thinking assessment	Liu, OL; Shaw, A; Gu, L; Li, GR; Hu, SF; Yu, NN; Ma, LP; Xu, CQ; Guo, F; Su, Q; Kardanovaj, E; Chirikov, I; Shi, JH; Shi, ZL; Wang, H; Loyalka, P	[Liu, Ou Lydia; Gu, Lin] Educ Testing Serv, 660 Rosedale Rd MS 16-R, Princeton, NJ 08541 USA; [Shaw, Amy] Rice Univ, Houston, TX USA; [Li, Guirong] Henan Univ, Sch Educ, Int Ctr Act Res Educ, Kaifeng, Peoples R China; [Hu, Shangfeng] Sichuan Normal Univ, Fac Educ, Chengdu, Sichuan, Peoples R China; [Yu, Ningning] Shandong Jinan Univ, Jinan, Shandong, Peoples R China; [Ma, Liping] Peking Univ, Grad Sch Educ, Beijing, Peoples R China; [Xu, Changqing] Zhongshan Univ, Sch Educ, Guangzhou, Guangdong, Peoples R China; [Guo, Fei; Shi, Jinghuan] Tsinghua Univ, Inst Educ, Beijing, Peoples R China; [Su, Qi] Shaanxi Normal Univ, Ctr Expt Econ Educ, Xian, Shaanxi, Peoples R China; [Kardanovaj, Elena; Chirikov, Igor] Natl Res Univ Higher Sch Econ, Inst Educ, Moscow, Russia; [Shi, Zhaolei; Wang, Huan; Loyalka, Prashant] Stanford Univ, Grad Sch Educ, Stanford, CA 94305 USA; [Shi, Zhaolei; Wang, Huan; Loyalka, Prashant] Stanford Univ, Freeman Spogli Inst Int Studies, Stanford, CA 94305 USA; [Shaw, Amy] Univ Macau, Dept Psychol, Taipa, Macau, Peoples R China; [Yu, Ningning] Univ Jinan, Inst Higher Educ Res, Jinan, Shandong, Peoples R China	Educational Testing Service (ETS); Rice University; Henan University; Sichuan Normal University; Peking University; Sun Yat Sen University; Tsinghua University; Shaanxi Normal University; HSE University (National Research University Higher School of Economics); Stanford University; Stanford University; University of Macau; University of Jinan
98035	WOS:000417008600005	2018	The role of self-regulated learning in students' success in flipped undergraduate math courses	Sun, ZR; Xie, K; Anderman, LH	[Sun, Zhiru] Univ Southern Denmark, Dept Business & Econ, Campusvej 55, DK-5230 Odense M, Denmark; [Xie, Kui; Anderman, Lynley H.] Ohio State Univ, Dept Educ Studies, 29 West Woodruff Ave, Columbus, OH 43210 USA; [Xie, Kui] Cent China Normal Univ, Sch Educ Informat Technol, Luoyu Rd 152, Wuhan 430079, Hubei, Peoples R China	University of Southern Denmark; University System of Ohio; Ohio State University; Central China Normal University
98378	WOS:000432695100012	2018	Emerging Social Work Field Education Trends in China	Cai, Y; Bo, A; Hsiao, SC	[Bo, Ai] NYU, Silver Sch Social Work, 1 Washington Sq North, New York, NY 10003 USA; [Cai, Yi] East China Univ Sci & Technol, Social & Publ Adm Sch, Shanghai, Peoples R China; [Hsiao, Suh Chen] Univ Southern Calif, Suzanne Dvorak Peck Sch Social Work, Virtual Acad Ctr Field Educ, Los Angeles, CA 90089 USA	New York University; East China University of Science & Technology; University of Southern California
98842	WOS:000442061800008	2018	Revised Competitiveness Index for use in China: Translation and Rasch analysis	Krägeloh, CU; Wang, GY; Zhao, QB; Medvedev, ON; Wu, Y; Henning, MA	[Krageloh, Christian U.; Wang, Grace Y.] Auckland Univ Technol, Auckland, New Zealand; [Zhao, Qingbai; Wu, Yan] Cent China Normal Univ, Wuhan, Hubei, Peoples R China; [Medvedev, Oleg N.; Henning, Marcus A.] Univ Auckland, Auckland, New Zealand	Auckland University of Technology; Central China Normal University; University of Auckland
98939	WOS:000443842700009	2018	Feedback as an assessment for learning tool: How useful can it be?	Zhang, LL; Zheng, Y	[Zhang, Lulu] Anyang Univ, Fac Foreign Languages, Anyang, Peoples R China; [Zheng, Ying] Univ Southampton, Fac Humanities, Southampton, Hants, England	University of Southampton
99000	WOS:000425203400013	2018	How social support influences university students' academic achievement and emotional exhaustion: The mediating role of self-esteem	Li, J; Han, X; Wang, WS; Sun, G; Cheng, ZM	[Li, Jie; Han, Xue] Shanghai Univ, Sch Management, Shanghai, Peoples R China; [Wang, Wangshuai] Shanghai Jiao Tong Univ, Antai Coll Econ & Management, Shanghai, Peoples R China; [Sun, Gong] Cent Univ Finance & Econ, Dept Mkt, Beijing, Peoples R China; [Cheng, Zhiming] Macquarie Univ, Dept Mkt & Management, N Ryde, NSW, Australia	Shanghai University; Shanghai Jiao Tong University; Central University of Finance & Economics; Macquarie University
99005	WOS:000430285600009	2018	Standardized residency training in China: the new internal medicine curriculum	Lio, J; Ye, YQ; Dong, HM; Reddy, S; McConville, J; Sherer, R	[Lio, Jonathan; Dong, Hongmei; Reddy, Shalini; McConville, John; Sherer, Renslow] Univ Chicago, Med Ctr, Dept Internal Med, Chicago, IL 60637 USA; [Ye, Yanqing] Wuhan Univ, Zhongnan Hosp, Dept Med, Wuhan, Hubei, Peoples R China	University of Chicago; University of Chicago Medical Center; Wuhan University
99251	WOS:000434703300006	2018	A New Typology for Analyzing the Direction of Movement in Higher Education Internationalization	Wu, HT; Zha, Q	[Wu, Hantian] East China Normal Univ, Fac Educ, 3663 North Zhongshan Rd, Shanghai 200062, Peoples R China; [Zha, Qiang] York Univ, Fac Educ, Toronto, ON, Canada	East China Normal University; York University - Canada
99357	WOS:000445754800010	2018	International student education in China: characteristics, challenges, and future trends	Ma, JN; Zhao, K	[Ma, Jiani] Beijing Normal Univ, Fac Educ, Inst Higher Educ, 19 Xinjiekouwaidajie, Haidian Dist, Peoples R China; [Zhao, Kai] Ohio State Univ, Coll Educ & Human Ecol, Dept Educ Studies, 310A,Ramseyer Hall,29 W Woodruff Ave, Columbus, OH 43210 USA	Beijing Normal University; University System of Ohio; Ohio State University
99474	WOS:000430415800006	2018	The processes of teachers' engagement in action research: an ethnographic study in Beijing	Liu, W; Wang, Q	[Liu, Wei] Univ Alberta, Int Off, Edmonton, AB, Canada; [Wang, Qiang] Beijing Normal Univ, Sch Foreign Languages & Literature, Beijing, Peoples R China	University of Alberta; Beijing Normal University
100175	WOS:000432241600011	2018	Academic Adaptation Among International Students from East Asian Countries: A Consensual Qualitative Research	Li, JQ; Wang, YL; Liu, X; Xu, YS; Cui, TT	[Li, Jiaqi] Wichita State Univ, Dept Counseling Educ Leadership Educ & Sch Psycho, Wichita, KS 67260 USA; [Wang, Yanlin] Texas Tech Univ, Chinese, Dept Class & Modern Languages & Literatures, Lubbock, TX 79409 USA; [Liu, Xun] Virginia Commonwealth Univ, Dept Fdn Educ, Sch Educ, Richmond, VA 23284 USA; [Xu, Yusu] Zhejiang Gongshang Univ, Sch Foreign Languages, Hangzhou, Zhejiang, Peoples R China; [Cui, Tingting] Jilin Univ, Sch Foreign Language Educ, Changchun, Jilin, Peoples R China	Wichita State University; Texas Tech University System; Texas Tech University; Virginia Commonwealth University; Zhejiang Gongshang University; Jilin University
100453	WOS:000459890000001	2019	AEC Students' Perceptions of BIM Practice at Swinburne University of Technology	Zou, PXW; Xu, XX; Jin, RY; Painting, N; Li, B	[Zou, Patrick X. W.] Swinburne Univ Technol, Construct Engn & Management, Dept Civil & Construct Engn, ATC Bldg,Hawthorn Campus, Hawthorn, Vic 3122, Australia; [Xu, Xiaoxiao] Swinburne Univ Technol, Dept Civil & Construct Engn, Hawthorn Campus, Hawthorn, Vic 3122, Australia; [Jin, Ruoyu] Univ Brighton, Sch Environm & Technol, Cockcroft Bldg 616, Brighton BN2 4GJ, E Sussex, England; [Painting, Noel] Univ Brighton, Sch Environm & Technol, Cockcroft Bldg 620, Brighton BN2 4GJ, E Sussex, England; [Li, Bo] Wenzhou Univ, Sch Civil Engn, 5 Bldg,North Campus, Wenzhou 325000, Zhejiang, Peoples R China	Swinburne University of Technology; Swinburne University of Technology; University of Brighton; University of Brighton; Wenzhou University
100645	WOS:000479250400004	2019	Does academic interest play a more important role in medical sciences than in other disciplines? A nationwide cross-sectional study in China	Wu, HB; Zheng, J; Li, S; Guo, JR	[Wu, Hongbin] Peking Univ, Natl Ctr Hlth Profess Educ Dev, Inst Med Educ, Beijing, Peoples R China; [Zheng, Juan; Li, Shan] McGill Univ, Dept Educ & Counselling Psychol, B148,3700 McTavish St, Montreal, PQ H3A 1Y2, Canada; [Guo, Jianru] Peking Univ, Grad Sch Educ, Beijing, Peoples R China	Peking University; McGill University; Peking University
100703	WOS:000491340000003	2019	Constructing an experiential education model in undergraduate radiology education by the utilization of the picture archiving and communication system (PACS)	Chen, YQ; Zheng, KG; Ye, SS; Wang, JF; Xu, L; Li, ZP; Meng, QF; Yang, JY; Feng, ST	[Chen, Yingqian; Zheng, Keguo; Ye, Shanshan; Wang, Jifei; Li, Ziping; Meng, Quanfei; Yang, Jianyong; Feng, Shi-Ting] Sun Yat Sen Univ, Affiliated Hosp 1, Dept Radiol, 58th Second Zhongshan Rd, Guangzhou 510080, Peoples R China; [Xu, Ling] Univ Western Australia, Fac Med & Dent, Perth, WA, Australia	Sun Yat Sen University; University of Western Australia
100749	WOS:000489721500005	2019	Graduate readiness for the employment market of the 4th industrial revolution The development of soft employability skills	Teng, WL; Ma, CW; Pahlevansharif, S; Turner, JJ	[Teng, Weili] Nottingham Trent Univ, Sch Business, Coll Business Law & Social Sci, Nottingham, England; [Ma, Chenwei] Sichuan Univ, Dept Publ Adm, Chengdu, Sichuan, Peoples R China; [Pahlevansharif, Saeed; Turner, Jason James] Taylors Univ, Subang Jaya, Malaysia	Nottingham Trent University; Sichuan University; Taylor's University
100891	WOS:000704645500001	2019	IDC theory: creation and the creation loop	Chan, TW; Looi, CK; Chang, B; Chen, WL; Wong, LH; Wong, SL; Yu, FY; Mason, J; Liu, CC; Shih, JL; Wu, YT; Kong, SC; Wu, LK; Chien, TC; Liao, CCY; Cheng, H; Chen, ZH; Chou, CY	[Chan, Tak-Wai; Shih, Ju-Ling; Wu, Ying-Tien] Natl Cent Univ, Grad Inst Network Learning Technol, Taoyuan, Taiwan; [Looi, Chee-Kit; Chen, Wenli; Wong, Lung-Hsiang; Wu, Longkai] Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore; [Chang, Ben] Natl Cent Univ, Grad Inst Learning & Instruct, Taoyuan, Taiwan; [Wong, Su Luan] Univ Putra Malaysia, Fac Educ Studies, Seri Kembangan, Selangor, Malaysia; [Yu, Fu-Yun] Natl Cheng Kung Univ, Inst Educ, Tainan, Taiwan; [Mason, Jon] Charles Darwin Univ, Coll Educ, Casuarina, Australia; [Liu, Chen-Chung] Natl Cent Univ, Dept Comp Sci & Informat Engn, Taoyuan, Taiwan; [Kong, Siu-Cheung] Educ Univ Hong Kong, Ctr Learning Teaching & Technol, Dept Math & Informat Technol, Ting Kok, Hong Kong; [Chien, Tzu-Chao] Tzu Chi Univ Sci & Technol, Dept Informat Technol & Management, Hualien, Taiwan; [Liao, Calvin C. Y.] Natl Taipei Univ Nursing & Hlth Sci, Coll Nursing, Taipei, Taiwan; [Cheng, Hercy] Cent China Normal Univ, Natl Engn Res Ctr E Learning, Wuhan, Peoples R China; [Chen, Zhi-Hong] Natl Taiwan Normal Univ, Grad Inst Informat & Comp Educ, Taipei, Taiwan; [Chou, Chih-Yueh] Yuan Ze Univ, Dept Comp Sci & Engn, Taoyuan, Taiwan	National Central University; Nanyang Technological University; National Institute of Education (NIE) Singapore; National Central University; Universiti Putra Malaysia; National Cheng Kung University; Charles Darwin University; National Central University; Education University of Hong Kong (EdUHK); Tzu Chi University of Science & Technology; National Taipei University of Nursing & Health Science (NTUNHS); Central China Normal University; National Taiwan Normal University; Yuan Ze University
